28.08.2016 14:13:23,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,139495564
28.08.2016 14:14:03,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154683141
28.08.2016 14:14:12,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147227477
28.08.2016 14:14:20,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153164466
28.08.2016 14:14:28,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,156616188
28.08.2016 14:14:36,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147825693
28.08.2016 14:14:45,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,155327490
28.08.2016 14:14:53,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153302452
28.08.2016 14:15:01,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151277415
28.08.2016 14:15:09,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154545155
28.08.2016 14:15:17,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152796227
28.08.2016 14:15:25,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152244007
28.08.2016 14:15:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153210461
28.08.2016 14:15:42,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154268907
28.08.2016 14:15:51,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154775269
28.08.2016 14:16:02,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,155925843
28.08.2016 14:16:10,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154959251
28.08.2016 14:16:22,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153716686
28.08.2016 14:16:31,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154407031
28.08.2016 14:16:39,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154084925
28.08.2016 14:16:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152427989
28.08.2016 14:16:55,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152381993
28.08.2016 14:17:03,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150172973
28.08.2016 14:17:11,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154775269
28.08.2016 14:17:20,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153026342
28.08.2016 14:17:28,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150909313
28.08.2016 14:17:36,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154499022
28.08.2016 14:17:40,СООО "М-Стандарт",КАРБАМИД,61700177
28.08.2016 14:17:44,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,157352528
28.08.2016 14:17:52,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,155097375
28.08.2016 14:18:00,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152244007
28.08.2016 14:18:09,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152796227
28.08.2016 14:18:17,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149666611
28.08.2016 14:22:47,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,148282352
28.08.2016 14:23:06,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149697092
28.08.2016 14:23:16,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,147221298
28.08.2016 14:23:26,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149299196
28.08.2016 14:23:34,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,145541295
28.08.2016 14:24:33,ПСУ "Спецстроймонтаж" ОАО "Гроднопромстрой",Двуокись углерода жидкая,116820
28.08.2016 14:26:14,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146381297
28.08.2016 14:26:23,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,146911824
28.08.2016 14:26:32,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150227619
28.08.2016 14:26:41,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149122354
28.08.2016 14:26:49,AB "LINAS AGRO",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149829723
28.08.2016 14:33:42,ОАО "Мостовдрев",КАРБАМИД,29676323
28.08.2016 14:35:47,ПСУ "Спецстроймонтаж" ОАО "Гроднопромстрой",Кислород технологич.газооб. (в баллонах),175128
28.08.2016 14:38:39,РУСП "Гродненское племпредприятие",Азот жидкий,9731485
28.08.2016 14:40:42,ЗАО "Холдинговая компания "Пинскдрев",КАРБАМИД,59488479
28.08.2016 14:51:10,ИП Денисенко В.П.,Двуокись углерода жидкая,116820
28.08.2016 15:33:08,КУП "СМЭП Гродненского облисполкома",Кислород технологич.газооб. (в баллонах),262692
28.08.2016 15:43:40,АБ "Линас Агро",КАРБАМИД,154011881
28.08.2016 15:45:40,АБ "Линас Агро",КАРБАМИД,193341741
28.08.2016 15:48:05,UAB KJKK "BEGA",КАРБАМИД,177147343
28.08.2016 15:49:04,UAB KJKK "BEGA",КАРБАМИД,165341328
28.08.2016 15:49:13,UAB KJKK "BEGA",КАРБАМИД,177714942
28.08.2016 15:49:23,UAB KJKK "BEGA",КАРБАМИД,180666480
28.08.2016 15:49:33,UAB KJKK "BEGA",КАРБАМИД,179928629
28.08.2016 15:49:41,UAB KJKK "BEGA",КАРБАМИД,181688129
28.08.2016 15:49:49,UAB KJKK "BEGA",КАРБАМИД,173401250
28.08.2016 15:49:58,UAB KJKK "BEGA",КАРБАМИД,183618018
28.08.2016 15:50:06,UAB KJKK "BEGA",КАРБАМИД,185320812
28.08.2016 15:50:27,UAB KJKK "BEGA",КАРБАМИД,185434359
28.08.2016 15:50:36,UAB KJKK "BEGA",КАРБАМИД,183788270
28.08.2016 15:50:45,UAB KJKK "BEGA",КАРБАМИД,185093718
28.08.2016 15:50:53,UAB KJKK "BEGA",КАРБАМИД,179531283
28.08.2016 15:51:03,UAB KJKK "BEGA",КАРБАМИД,183845112
28.08.2016 15:51:11,UAB KJKK "BEGA",КАРБАМИД,182539526
28.08.2016 15:51:22,UAB KJKK "BEGA",КАРБАМИД,182936872
28.08.2016 15:52:09,UAB KJKK "BEGA",КАРБАМИД,184128911
28.08.2016 15:52:17,UAB KJKK "BEGA",КАРБАМИД,185547907
28.08.2016 15:52:25,UAB KJKK "BEGA",КАРБАМИД,183731565
28.08.2016 15:52:34,UAB KJKK "BEGA",КАРБАМИД,185037013
28.08.2016 15:52:41,UAB KJKK "BEGA",КАРБАМИД,184980308
28.08.2016 15:53:16,UAB KJKK "BEGA",КАРБАМИД,185037013
28.08.2016 15:53:25,UAB KJKK "BEGA",КАРБАМИД,185491064
28.08.2016 15:53:33,UAB KJKK "BEGA",КАРБАМИД,183050420
28.08.2016 15:53:41,UAB KJKK "BEGA",КАРБАМИД,184639667
28.08.2016 15:53:49,UAB KJKK "BEGA",КАРБАМИД,183220672
28.08.2016 15:53:58,UAB KJKK "BEGA",КАРБАМИД,183845112
28.08.2016 15:54:06,UAB KJKK "BEGA",КАРБАМИД,182880168
28.08.2016 15:54:14,UAB KJKK "BEGA",КАРБАМИД,176523040
28.08.2016 15:54:21,UAB KJKK "BEGA",КАРБАМИД,179133937
28.08.2016 15:54:45,UAB KJKK "BEGA",КАРБАМИД,182880168
28.08.2016 15:54:52,UAB KJKK "BEGA",КАРБАМИД,185774863
28.08.2016 15:55:00,UAB KJKK "BEGA",КАРБАМИД,179077232
28.08.2016 15:55:08,UAB KJKK "BEGA",КАРБАМИД,183107124
28.08.2016 15:55:15,UAB KJKK "BEGA",КАРБАМИД,182766620
28.08.2016 15:55:23,UAB KJKK "BEGA",КАРБАМИД,182823325
28.08.2016 15:55:30,UAB KJKK "BEGA",КАРБАМИД,179361031
28.08.2016 15:55:37,UAB KJKK "BEGA",КАРБАМИД,160346492
28.08.2016 15:55:46,UAB KJKK "BEGA",КАРБАМИД,184923466
28.08.2016 15:55:56,UAB KJKK "BEGA",КАРБАМИД,186115505
28.08.2016 15:56:03,UAB KJKK "BEGA",КАРБАМИД,184128911
28.08.2016 15:56:40,Фермерское хоз-во "Фортуна",КАРБАМИД,57470824
28.08.2016 16:23:01,ОАО "Сморгонский агрегатный завод",Двуокись углерода жидкая,4287294
28.08.2016 16:35:58,ОАО "Жатерево",КАРБАМИД,47013970
28.08.2016 16:43:44,ОАО "Ивацевичдрев",КАРБАМИД,58986491
28.08.2016 16:50:27,ОАО "Жатерево",КАРБАМИД,35809166
28.08.2016 16:52:43,Экспедитор ЗАО "ТЛСЦ",КАПРОЛАКТАМ (кристаллический),586114341
28.08.2016 16:53:41,Экспедитор ЗАО "ТЛСЦ",КАПРОЛАКТАМ (кристаллический),585729901
28.08.2016 16:54:33,Экспедитор ЗАО "ТЛСЦ",КАПРОЛАКТАМ (кристаллический),585843036
28.08.2016 16:55:22,Экспедитор ЗАО "ТЛСЦ",КАПРОЛАКТАМ (кристаллический),586046515
28.08.2016 16:58:11,ОАО "Ивацевичдрев",КАРБАМИД,59488479
28.08.2016 21:54:42,Экспедитор ЗАО "ТЛСЦ",КАПРОЛАКТАМ (кристаллический),587109354
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,230590080
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,227816064
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,217760256
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,223169587
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,220811674
29.08.2016 00:00:00,РУП "Белоруснефть-Гроднооблнефтепродукт",Топливо дизельное с МЭЖК,5010838685
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,173678032
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,177069184
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,176886864
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,199312224
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,175902336
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,172802896
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,173094608
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,177251504
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,173823888
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,195374112
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,178746528
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,174224992
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,215406195
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213027504
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212564893
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214415062
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213820355
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214481110
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214018637
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214216781
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211309568
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213489978
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212564893
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,187522381
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211177334
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209261117
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212366749
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213225648
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213159600
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212102419
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214282966
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213291834
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212961456
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,171964224
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,175391840
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,171563120
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,170833840
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214745440
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212366749
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213622211
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,200077968
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,194754224
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,175063664
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,197744272
29.08.2016 00:00:00,LERG SPOLKA AKYJNA .,МЕТАНОЛ технический,172292400
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,215075818
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,211639946
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213952589
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,214877536
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212432797
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213489978
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212300701
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212829222
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210252250
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210318435
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213754307
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,228162816
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,228786970
29.08.2016 00:00:00,ЗАО ФЕРТЕКСОС ТРАНСПОРТАС,КАРБАМИД ГРАНУЛИРОВАННЫЙ,229688525
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213423930
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213820355
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,215868669
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212300701
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,209525446
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210913005
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210780909
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,213291834
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,210979190
29.08.2016 00:00:00,UAB KJKK "BEGA",КАРБАМИД,212498845
29.08.2016 00:00:00,ЗАО "Местилла",МЕТАНОЛ технический,207605376
29.08.2016 00:00:00,АО "ОРЛЕН Летува",МЕТАНОЛ технический,207287520
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,6650182957
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,5019839814
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,184602784
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,171614445
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,404268800
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,5500394467
29.08.2016 00:00:00,АО "КЛАСКО",КАРБАМИД,3839308733
29.08.2016 03:08:35,ОАО "СветлогорскХимволокно",ОЛЕУМ,53178259
29.08.2016 07:45:23,ОДО "Аравис",ПРЕ."АНКОР-1" в 1 л бутылках,461511
29.08.2016 07:45:23,ОДО "Аравис",ТОСОЛ-А40МН АНТИФРИЗ 1Л П/Э БУТ АВТОЖИДКОСТЬ ОХЛАЖДАЮЩАЯ,510462
29.08.2016 07:45:23,ОДО "Аравис",ТОСОЛ-А40МН АНТИФРИЗ 5Л П/Э КАН АВТОЖИДКОСТЬ ОХЛАЖДАЮЩАЯ,19998545
29.08.2016 08:15:21,ОАО "Гомельстекло",ХЛАДОНОСИТЕЛЬ ХВЭТ-30,95877000
29.08.2016 08:21:47,РУП "Белоруснефть-Минскоблнефтепродукт",ТОСОЛ-А40МН АНТИФРИЗ 5Л П/Э КАН АВТОЖИДКОСТЬ ОХЛАЖДАЮЩАЯ,39184128
29.08.2016 08:21:47,РУП "Белоруснефть-Минскоблнефтепродукт",ТОСОЛ-А40МН (упаковка - в 10 л п/эт кан),20806650
29.08.2016 08:21:47,РУП "Белоруснефть-Минскоблнефтепродукт",ТОСОЛ-А40МН (упаковка - в 20 л п/эт кан),26304864
29.08.2016 08:21:47,РУП "Белоруснефть-Минскоблнефтепродукт",Средство AUS 32 в п/э канистрах по 20 л,9922368
29.08.2016 08:21:47,РУП "Белоруснефть-Минскоблнефтепродукт",ПРЕ."АНКОР-1" в 1 л бутылках,4788180
29.08.2016 08:29:53,ООО "Грин Ойл",Средство AUS 32 (упаковка-весовое). Аналог AdBlue.,42117600
29.08.2016 08:59:28,ОАО "Беларуськалий",СУЛЬФАТ АММОНИЯ,95518712
29.08.2016 09:01:11,ОАО "Беларуськалий",СУЛЬФАТ АММОНИЯ,95391183
29.08.2016 09:02:08,ОАО "Беларуськалий",СУЛЬФАТ АММОНИЯ,106709322
29.08.2016 09:03:11,ОАО "Беларуськалий",СУЛЬФАТ АММОНИЯ,105625331
29.08.2016 09:07:13,ОАО "Глубокский молочноконсервный комбинат",КИСЛОТА АЗОТНАЯ неконцентрирован.,2097657
29.08.2016 09:33:52,ОАО "Аульсторгсервис",Кислород технологич.газооб. (в баллонах),2802048
29.08.2016 09:38:45,ОАО "Союзпроммонтаж",Кислород технологич.газооб. (в баллонах),700512
29.08.2016 09:45:05,ОАО "СПМК-4",Кислород технологич.газооб. (в баллонах),612948
29.08.2016 09:52:56,Филиал "ГАП - 1 г.Гродно" ОАО "Гроднооблавтотранс",Кислород технологич.газооб. (в баллонах),612948
29.08.2016 09:55:11,ИООО "Кроноспан",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,39000310
29.08.2016 09:58:18,ОАО "Рогачевский МКК",КИСЛОТА АЗОТНАЯ неконцентрирован.,3327318
29.08.2016 10:00:24,Филиал ГМУ ОАО "Промтехмонтаж",Кислород технологич.газооб. (в баллонах),1401024
29.08.2016 10:03:25,ОАО "Пружанский молочный комбинат",КИСЛОТА АЗОТНАЯ неконцентрирован.,554553
29.08.2016 10:29:55,Филиал N5 "Гродненский КСМ",Кислород технологич.газооб. (в баллонах),1401024
29.08.2016 10:33:06,ОАО "Молочный мир",КИСЛОТА АЗОТНАЯ неконцентрирован.,1012662
29.08.2016 10:38:18,ОАО "Союзпроммонтаж",Кислород технологич.газооб. (в баллонах),525384
29.08.2016 10:41:55,ОАО "Лесохимик",КАРБАМИД,59588876
29.08.2016 10:41:57,РУП "Гродноэнерго" ф-л Гродненские тепловые сети,Кислород технологич.газооб. (в баллонах),700512
29.08.2016 10:50:03,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152761043
29.08.2016 10:50:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152991661
29.08.2016 10:50:55,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154559888
29.08.2016 10:51:16,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154652218
29.08.2016 10:51:43,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150962336
29.08.2016 10:52:02,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153268512
29.08.2016 10:52:20,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153037894
29.08.2016 10:52:39,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150916102
29.08.2016 10:52:58,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153314608
29.08.2016 10:53:15,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154283174
29.08.2016 10:53:33,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153222278
29.08.2016 10:53:54,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151884806
29.08.2016 10:54:13,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154375366
29.08.2016 10:54:31,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153360704
29.08.2016 10:54:48,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152807277
29.08.2016 10:55:07,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153545226
29.08.2016 10:55:24,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,156958394
29.08.2016 10:55:43,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154375366
29.08.2016 10:56:02,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153360704
29.08.2016 10:56:20,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150731718
29.08.2016 10:56:38,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154144749
29.08.2016 10:56:56,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152622755
29.08.2016 10:57:14,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152945565
29.08.2016 10:57:35,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153960365
29.08.2016 10:57:52,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149716918
29.08.2016 10:58:12,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152853373
29.08.2016 10:58:29,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153314608
29.08.2016 10:58:47,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,149394109
29.08.2016 10:59:05,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153591322
29.08.2016 10:59:23,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150224250
29.08.2016 10:59:44,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,152392138
29.08.2016 11:00:02,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153821939
29.08.2016 11:00:37,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,150132058
29.08.2016 11:00:57,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154052557
29.08.2016 11:02:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154513792
29.08.2016 11:03:34,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154190982
29.08.2016 11:03:52,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153452896
29.08.2016 11:03:53,СП "Санта-Бремор" ООО,Двуокись углерода жидкая,630828
29.08.2016 11:04:08,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,156819968
29.08.2016 11:04:31,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,155297837
29.08.2016 11:04:48,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151561859
29.08.2016 11:05:05,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,155574688
29.08.2016 11:05:27,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,153821939
29.08.2016 11:05:44,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,151838573
29.08.2016 11:06:00,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,157742438
29.08.2016 11:06:20,АО "КЛАСКО",КАС УДОБРЕНИЕ ЖИДКОЕ АЗОТНОЕ,154237078
29.08.2016 11:08:23,ОАО "Слонимский агросервис",Кислород технологич.газооб. (в баллонах),4903584
29.08.2016 11:14:38,УЧП "Сантехмонтажсервис",Кислород технологич.газооб. (в баллонах),87564
29.08.2016 11:17:10,УЧП "Сантехмонтажсервис",Азот газообразный (в баллонах),168029
29.08.2016 11:17:42,ОАО "Нафтан", завод "Полимир",Аммиак жидкий технический,135844800
